Toss Fair_Probability Biased_Probability
4377 0.513594 0.684487
4378 0.513476 0.684559
4379 0.513588 0.684631
4380 0.513699 0.684703
4381 0.513810 0.684775
4382 0.513692 0.684847
4383 0.513575 0.684919
4384 0.513458 0.684991
4385 0.513569 0.685063
4386 0.513680 0.684907
4387 0.513791 0.684750
4388 0.513674 0.684822
4389 0.513557 0.684894
4390 0.513667 0.684738
4391 0.513778 0.684810
4392 0.513889 0.684882
4393 0.513772 0.684953
4394 0.513883 0.685025
4395 0.513766 0.685097
4396 0.513876 0.684941
4397 0.513987 0.685013
4398 0.514097 0.685084
4399 0.514208 0.684928
4400 0.514091 0.685000
4401 0.514201 0.685072
4402 0.514312 0.685143
4403 0.514195 0.685215
4404 0.514078 0.685059
4405 0.513961 0.685131
4406 0.514072 0.685202
4407 0.514182 0.685273
4408 0.514292 0.685345
4409 0.514176 0.685416
4410 0.514286 0.685488
4411 0.514396 0.685559
4412 0.514506 0.685630
4413 0.514389 0.685701
4414 0.514499 0.685773
4415 0.514383 0.685617
4416 0.514266 0.685688
4417 0.514376 0.685760
4418 0.514260 0.685831
4419 0.514143 0.685902
4420 0.514253 0.685747
4421 0.514137 0.685818
4422 0.514021 0.685663
4423 0.514131 0.685734
4424 0.514014 0.685805
4425 0.513898 0.685876
4426 0.513782 0.685721
4427 0.513892 0.685792
4428 0.514002 0.685863
4429 0.513886 0.685708
4430 0.513770 0.685553
4431 0.513879 0.685398
4432 0.513989 0.685244
4433 0.514099 0.685315
4434 0.513983 0.685160
4435 0.513867 0.685006
4436 0.513977 0.685077
4437 0.514086 0.684922
4438 0.513970 0.684768
4439 0.513854 0.684839
4440 0.513964 0.684685
4441 0.514073 0.684756
4442 0.513958 0.684827
4443 0.513842 0.684898
4444 0.513726 0.684743
4445 0.513611 0.684814
4446 0.513495 0.684660
4447 0.513380 0.684506
4448 0.513489 0.684577
4449 0.513374 0.684423
4450 0.513258 0.684270
4451 0.513368 0.684341
4452 0.513477 0.684412
4453 0.513362 0.684482
4454 0.513471 0.684553
4455 0.513356 0.684400
4456 0.513241 0.684246
4457 0.513125 0.684317
4458 0.513010 0.684388
4459 0.513120 0.684458
4460 0.513004 0.684529
4461 0.512889 0.684376
4462 0.512999 0.684446
4463 0.513108 0.684517
4464 0.513217 0.684588
4465 0.513326 0.684434
4466 0.513211 0.684505
4467 0.513096 0.684576
4468 0.513205 0.684646
4469 0.513090 0.684717
4470 0.513199 0.684787
4471 0.513084 0.684858
4472 0.512970 0.684928
4473 0.513078 0.684999
4474 0.512964 0.685069
4475 0.512849 0.684916
4476 0.512735 0.684987
4477 0.512843 0.685057
4478 0.512952 0.685127
4479 0.512838 0.685198
4480 0.512946 0.685268
4481 0.513055 0.685115
4482 0.512941 0.685185
4483 0.512826 0.685032
4484 0.512935 0.684880
4485 0.512821 0.684950
4486 0.512706 0.684797
4487 0.512815 0.684645
4488 0.512701 0.684492
4489 0.512809 0.684562
4490 0.512695 0.684633
4491 0.512581 0.684703
4492 0.512467 0.684773
4493 0.512353 0.684843
4494 0.512239 0.684913
4495 0.512125 0.684761
4496 0.512011 0.684831
4497 0.512119 0.684901
4498 0.512228 0.684971
4499 0.512114 0.684819
4500 0.512222 0.684889
4501 0.512108 0.684959
4502 0.512217 0.685029
4503 0.512103 0.685099
4504 0.511989 0.684947
4505 0.512098 0.685017
4506 0.511984 0.685087
4507 0.512092 0.685156
4508 0.512201 0.685226
4509 0.512087 0.685074
4510 0.511973 0.684922
4511 0.512082 0.684992
4512 0.511968 0.685062
4513 0.512076 0.685132
4514 0.512184 0.684980
4515 0.512292 0.685050
4516 0.512400 0.684898
4517 0.512508 0.684747
4518 0.512616 0.684816
4519 0.512503 0.684886
4520 0.512389 0.684735
4521 0.512276 0.684804
4522 0.512163 0.684874
4523 0.512050 0.684723
4524 0.511936 0.684571
4525 0.511823 0.684641
4526 0.511710 0.684711
4527 0.511597 0.684559
4528 0.511705 0.684629
4529 0.511592 0.684478
4530 0.511700 0.684327
4531 0.511808 0.684396
4532 0.511915 0.684466
4533 0.511802 0.684536
4534 0.511689 0.684605
4535 0.511577 0.684675
4536 0.511464 0.684744
4537 0.511572 0.684814
4538 0.511459 0.684883
4539 0.511346 0.684953
4540 0.511454 0.685022
4541 0.511561 0.685091
4542 0.511449 0.684941
4543 0.511556 0.685010
4544 0.511444 0.685079
4545 0.511331 0.685149
4546 0.511219 0.684998
4547 0.511326 0.685067
4548 0.511434 0.685136
4549 0.511321 0.685206
4550 0.511429 0.685275
4551 0.511536 0.685344
4552 0.511424 0.685193
4553 0.511531 0.685043
4554 0.511419 0.684892
4555 0.511306 0.684962
4556 0.511414 0.685031
4557 0.511301 0.684880
4558 0.511189 0.684950
4559 0.511077 0.685019
4560 0.511184 0.684868
4561 0.511072 0.684938
4562 0.510960 0.685007
4563 0.510848 0.685076
4564 0.510736 0.684926
4565 0.510624 0.684775
4566 0.510512 0.684625
4567 0.510620 0.684695
4568 0.510727 0.684764
4569 0.510834 0.684833
4570 0.510722 0.684902
4571 0.510829 0.684970
4572 0.510717 0.685039
4573 0.510824 0.685108
4574 0.510713 0.685177
4575 0.510820 0.685246
4576 0.510927 0.685096
4577 0.510815 0.684946
4578 0.510703 0.684797
4579 0.510810 0.684647
4580 0.510917 0.684498
4581 0.511024 0.684567
4582 0.511131 0.684417
4583 0.511237 0.684486
4584 0.511344 0.684555
4585 0.511232 0.684406
4586 0.511121 0.684474
4587 0.511227 0.684543
4588 0.511334 0.684612
4589 0.511440 0.684463
4590 0.511329 0.684532
4591 0.511218 0.684382
4592 0.511324 0.684451
4593 0.511430 0.684520
4594 0.511319 0.684589
4595 0.511425 0.684440
4596 0.511314 0.684508
4597 0.511203 0.684577
4598 0.511092 0.684428
4599 0.511198 0.684279
4600 0.511087 0.684348
4601 0.511193 0.684416
4602 0.511299 0.684485
4603 0.511406 0.684336
4604 0.511295 0.684405
4605 0.511401 0.684473
4606 0.511290 0.684325
4607 0.511179 0.684176
4608 0.511285 0.684245
4609 0.511174 0.684313
4610 0.511280 0.684165
4611 0.511386 0.684016
4612 0.511275 0.684085
4613 0.511164 0.683937
4614 0.511270 0.684005
4615 0.511376 0.683857
4616 0.511265 0.683709
4617 0.511154 0.683777
4618 0.511260 0.683629
4619 0.511366 0.683698
4620 0.511255 0.683550
4621 0.511145 0.683618
4622 0.511034 0.683687
4623 0.510924 0.683755
4624 0.510813 0.683824
4625 0.510703 0.683676
4626 0.510808 0.683744
4627 0.510698 0.683596
4628 0.510804 0.683665
4629 0.510693 0.683733
4630 0.510799 0.683801
4631 0.510689 0.683870
4632 0.510794 0.683938
4633 0.510684 0.684006
4634 0.510574 0.683858
4635 0.510680 0.683711
4636 0.510569 0.683779
4637 0.510675 0.683847
4638 0.510565 0.683915
4639 0.510670 0.683984
4640 0.510776 0.683836
4641 0.510666 0.683904
4642 0.510556 0.683972
4643 0.510661 0.684040
4644 0.510767 0.684109
4645 0.510657 0.683961
4646 0.510547 0.684029
4647 0.510652 0.683882
4648 0.510757 0.683950
4649 0.510647 0.684018
4650 0.510538 0.684086
4651 0.510428 0.683939
4652 0.510533 0.684007
4653 0.510638 0.683860
4654 0.510529 0.683928
4655 0.510634 0.683781
4656 0.510739 0.683634
4657 0.510629 0.683487
4658 0.510520 0.683340
4659 0.510625 0.683408
4660 0.510730 0.683476
4661 0.510835 0.683330
4662 0.510940 0.683398
4663 0.510830 0.683466
4664 0.510720 0.683533
4665 0.510825 0.683601
4666 0.510930 0.683669
4667 0.511035 0.683523
4668 0.510925 0.683376
4669 0.511030 0.683444
4670 0.511135 0.683298
4671 0.511240 0.683151
4672 0.511344 0.683005
4673 0.511449 0.682859
4674 0.511553 0.682927
4675 0.511444 0.682781
4676 0.511548 0.682849
4677 0.511439 0.682916
4678 0.511330 0.682770
4679 0.511434 0.682838
4680 0.511325 0.682906
4681 0.511216 0.682974
4682 0.511320 0.682828
4683 0.511211 0.682682
4684 0.511315 0.682536
4685 0.511206 0.682391
4686 0.511310 0.682245
4687 0.511201 0.682099
4688 0.511305 0.682167
4689 0.511196 0.682022
4690 0.511087 0.682090
4691 0.511192 0.682157
4692 0.511083 0.682012
4693 0.510974 0.682080
4694 0.510865 0.681934
4695 0.510969 0.682002
4696 0.511073 0.682070
4697 0.510964 0.682138
4698 0.510856 0.682205
4699 0.510960 0.682273
4700 0.511064 0.682340
4701 0.511168 0.682408
4702 0.511059 0.682263
4703 0.511163 0.682330
4704 0.511054 0.682398
4705 0.510946 0.682465
4706 0.510837 0.682533
4707 0.510941 0.682600
4708 0.510833 0.682668
4709 0.510724 0.682735
4710 0.510828 0.682803
4711 0.510720 0.682870
4712 0.510611 0.682725
4713 0.510503 0.682792
4714 0.510607 0.682860
4715 0.510710 0.682927
4716 0.510602 0.682994
4717 0.510494 0.682849
4718 0.510386 0.682705
4719 0.510490 0.682772
4720 0.510381 0.682627
4721 0.510485 0.682694
4722 0.510589 0.682762
4723 0.510692 0.682829
4724 0.510584 0.682896
4725 0.510688 0.682751
4726 0.510791 0.682607
4727 0.510895 0.682462
4728 0.510998 0.682318
4729 0.510890 0.682174
4730 0.510782 0.682241
4731 0.510886 0.682308
4732 0.510989 0.682164
4733 0.510881 0.682231
4734 0.510984 0.682298
4735 0.510876 0.682365
4736 0.510980 0.682432
4737 0.511083 0.682499
4738 0.510975 0.682355
4739 0.510867 0.682211
4740 0.510759 0.682278
4741 0.510652 0.682135
4742 0.510755 0.682202
4743 0.510858 0.682269
4744 0.510961 0.682336
4745 0.511064 0.682403
4746 0.511167 0.682259
4747 0.511270 0.682326
4748 0.511163 0.682393
4749 0.511055 0.682459
4750 0.511158 0.682316
4751 0.511261 0.682172
4752 0.511364 0.682239
4753 0.511256 0.682096
4754 0.511359 0.682162
4755 0.511462 0.682229
4756 0.511354 0.682296
4757 0.511457 0.682153
4758 0.511349 0.682219
4759 0.511452 0.682286
4760 0.511555 0.682353
4761 0.511447 0.682420
4762 0.511340 0.682486
4763 0.511232 0.682553
4764 0.511125 0.682620
4765 0.511228 0.682686
4766 0.511120 0.682753
4767 0.511013 0.682819
4768 0.510906 0.682886
4769 0.510799 0.682952
4770 0.510692 0.682809
4771 0.510794 0.682876
4772 0.510687 0.682942
4773 0.510790 0.683009
4774 0.510683 0.682866
4775 0.510576 0.682723
4776 0.510469 0.682789
4777 0.510362 0.682855
4778 0.510465 0.682922
4779 0.510358 0.682988
4780 0.510251 0.683054
4781 0.510144 0.683121
4782 0.510247 0.682978
4783 0.510140 0.683044
4784 0.510033 0.683110
4785 0.509927 0.683177
4786 0.510029 0.683034
4787 0.509923 0.683100
4788 0.509816 0.682957
4789 0.509710 0.683024
4790 0.509603 0.683090
4791 0.509706 0.683156
4792 0.509808 0.683222
4793 0.509702 0.683288
4794 0.509595 0.683146
4795 0.509698 0.683003
4796 0.509591 0.682861
4797 0.509694 0.682927
4798 0.509587 0.682993
4799 0.509690 0.683059
4800 0.509792 0.682917
4801 0.509685 0.682774
4802 0.509579 0.682840
4803 0.509681 0.682698
4804 0.509575 0.682556
4805 0.509469 0.682622
4806 0.509363 0.682480
4807 0.509465 0.682546
4808 0.509359 0.682612
4809 0.509461 0.682678
4810 0.509563 0.682744
4811 0.509665 0.682602
4812 0.509767 0.682668
4813 0.509869 0.682526
4814 0.509971 0.682385
4815 0.509865 0.682451
4816 0.509967 0.682517
4817 0.510069 0.682583
4818 0.510170 0.682648
4819 0.510064 0.682714
4820 0.509959 0.682780
4821 0.509853 0.682846
4822 0.509747 0.682912
4823 0.509641 0.682770
4824 0.509536 0.682629
4825 0.509430 0.682694
4826 0.509324 0.682760
4827 0.509426 0.682619
4828 0.509528 0.682477
4829 0.509422 0.682543
4830 0.509317 0.682609
4831 0.509211 0.682467
4832 0.509106 0.682533
4833 0.509001 0.682599
4834 0.508895 0.682664
4835 0.508790 0.682523
4836 0.508892 0.682589
4837 0.508993 0.682448
4838 0.508888 0.682307
4839 0.508989 0.682372
4840 0.509091 0.682438
4841 0.508986 0.682504
4842 0.509087 0.682569
4843 0.509189 0.682635
4844 0.509290 0.682700
4845 0.509391 0.682766
4846 0.509492 0.682831
4847 0.509387 0.682690
4848 0.509488 0.682756
4849 0.509383 0.682821
4850 0.509278 0.682680
4851 0.509380 0.682746
4852 0.509481 0.682811
4853 0.509582 0.682877
4854 0.509477 0.682942
4855 0.509372 0.683007
4856 0.509267 0.683072
4857 0.509368 0.682932
4858 0.509469 0.682997
4859 0.509364 0.683062
4860 0.509465 0.683128
4861 0.509360 0.683193
4862 0.509255 0.683258
4863 0.509356 0.683117
4864 0.509252 0.682977
4865 0.509147 0.683042
4866 0.509248 0.683107
4867 0.509349 0.683172
4868 0.509244 0.683237
4869 0.509139 0.683097
4870 0.509035 0.682957
4871 0.508930 0.683022
4872 0.509031 0.683087
4873 0.508927 0.683152
4874 0.508822 0.683217
4875 0.508718 0.683282
4876 0.508614 0.683347
4877 0.508509 0.683207
4878 0.508610 0.683272
4879 0.508711 0.683337
4880 0.508811 0.683197
4881 0.508912 0.683262
4882 0.509013 0.683122
4883 0.508908 0.682982
4884 0.508804 0.683047
4885 0.508905 0.683112
4886 0.508801 0.682972
4887 0.508901 0.683037
4888 0.509002 0.683101
4889 0.509102 0.683166
4890 0.508998 0.683231
4891 0.508894 0.683091
4892 0.508994 0.683156
4893 0.508890 0.683221
4894 0.508786 0.683081
4895 0.508887 0.683146
4896 0.508783 0.683007
4897 0.508679 0.683071
4898 0.508575 0.683136
4899 0.508675 0.683201
4900 0.508776 0.683265
4901 0.508672 0.683330
4902 0.508568 0.683395
4903 0.508668 0.683459
4904 0.508564 0.683320
4905 0.508461 0.683384
4906 0.508561 0.683449
4907 0.508661 0.683513
4908 0.508761 0.683578
4909 0.508861 0.683642
4910 0.508758 0.683707
4911 0.508858 0.683568
4912 0.508958 0.683632
4913 0.508854 0.683696
4914 0.508751 0.683761
4915 0.508647 0.683825
4916 0.508747 0.683686
4917 0.508643 0.683750
4918 0.508743 0.683815
4919 0.508843 0.683676
4920 0.508943 0.683740
4921 0.508840 0.683804
4922 0.508939 0.683665
4923 0.508836 0.683526
4924 0.508936 0.683387
4925 0.508832 0.683249
4926 0.508932 0.683110
4927 0.509032 0.682971
4928 0.509131 0.683036
4929 0.509231 0.683100
4930 0.509331 0.683164
4931 0.509227 0.683026
4932 0.509124 0.682887
4933 0.509021 0.682749
4934 0.509120 0.682813
4935 0.509220 0.682877
4936 0.509117 0.682739
4937 0.509014 0.682803
4938 0.508910 0.682868
4939 0.508807 0.682932
4940 0.508907 0.682794
4941 0.509006 0.682858
4942 0.508903 0.682922
4943 0.508800 0.682986
4944 0.508900 0.683050
4945 0.508797 0.683114
4946 0.508896 0.683178
4947 0.508793 0.683242
4948 0.508690 0.683306
4949 0.508790 0.683370
4950 0.508687 0.683434
4951 0.508584 0.683498
4952 0.508481 0.683360
4953 0.508379 0.683424
4954 0.508276 0.683488
4955 0.508174 0.683552
4956 0.508071 0.683414
4957 0.508170 0.683276
4958 0.508068 0.683340
4959 0.508167 0.683404
4960 0.508266 0.683468
4961 0.508365 0.683532
4962 0.508464 0.683595
4963 0.508362 0.683659
4964 0.508259 0.683723
4965 0.508157 0.683787
4966 0.508055 0.683850
4967 0.507952 0.683914
4968 0.508052 0.683977
4969 0.508151 0.684041
4970 0.508048 0.684105
4971 0.508147 0.684168
4972 0.508045 0.684232
4973 0.507943 0.684295
4974 0.508042 0.684158
4975 0.507940 0.684221
4976 0.507838 0.684285
4977 0.507736 0.684348
4978 0.507634 0.684211
4979 0.507532 0.684274
4980 0.507430 0.684137
4981 0.507328 0.684200
4982 0.507427 0.684063
4983 0.507325 0.684126
4984 0.507223 0.683989
4985 0.507322 0.684052
4986 0.507220 0.684116
4987 0.507319 0.684179
4988 0.507418 0.684242
4989 0.507316 0.684305
4990 0.507415 0.684168
4991 0.507514 0.684232
4992 0.507412 0.684295
4993 0.507310 0.684358
4994 0.507209 0.684221
4995 0.507307 0.684284
4996 0.507206 0.684147
4997 0.507104 0.684010
4998 0.507203 0.684074
4999 0.507101 0.684137
5000 0.507200 0.684200
